seed,episode,agent,return
0,399,Baseline FQL,309.0
0,399,Improved FQL-GTA,500.0
0,400,Baseline FQL,252.0
0,400,Improved FQL-GTA,434.0
0,401,Baseline FQL,263.0
0,401,Improved FQL-GTA,500.0
0,402,Baseline FQL,296.0
0,402,Improved FQL-GTA,500.0
0,403,Baseline FQL,237.0
0,403,Improved FQL-GTA,500.0
0,404,Baseline FQL,241.0
0,404,Improved FQL-GTA,500.0
0,405,Baseline FQL,290.0
0,405,Improved FQL-GTA,500.0
0,406,Baseline FQL,345.0
0,406,Improved FQL-GTA,500.0
0,407,Baseline FQL,500.0
0,407,Improved FQL-GTA,500.0
0,408,Baseline FQL,240.0
0,408,Improved FQL-GTA,500.0
0,409,Baseline FQL,146.0
0,409,Improved FQL-GTA,372.0
0,410,Baseline FQL,227.0
0,410,Improved FQL-GTA,380.0
0,411,Baseline FQL,211.0
0,411,Improved FQL-GTA,393.0
0,412,Baseline FQL,136.0
0,412,Improved FQL-GTA,500.0
0,413,Baseline FQL,289.0
0,413,Improved FQL-GTA,500.0
0,414,Baseline FQL,223.0
0,414,Improved FQL-GTA,500.0
0,415,Baseline FQL,303.0
0,415,Improved FQL-GTA,500.0
0,416,Baseline FQL,251.0
0,416,Improved FQL-GTA,500.0
0,417,Baseline FQL,361.0
0,417,Improved FQL-GTA,500.0
0,418,Baseline FQL,282.0
0,418,Improved FQL-GTA,500.0
0,419,Baseline FQL,300.0
0,419,Improved FQL-GTA,500.0
0,420,Baseline FQL,288.0
0,420,Improved FQL-GTA,500.0
0,421,Baseline FQL,225.0
0,421,Improved FQL-GTA,388.0
0,422,Baseline FQL,335.0
0,422,Improved FQL-GTA,500.0
0,423,Baseline FQL,256.0
0,423,Improved FQL-GTA,500.0
0,424,Baseline FQL,234.0
0,424,Improved FQL-GTA,500.0
0,425,Baseline FQL,323.0
0,425,Improved FQL-GTA,500.0
0,426,Baseline FQL,298.0
0,426,Improved FQL-GTA,500.0
0,427,Baseline FQL,290.0
0,427,Improved FQL-GTA,500.0
0,428,Baseline FQL,284.0
0,428,Improved FQL-GTA,356.0
0,429,Baseline FQL,239.0
0,429,Improved FQL-GTA,500.0
0,430,Baseline FQL,240.0
0,430,Improved FQL-GTA,500.0
0,431,Baseline FQL,230.0
0,431,Improved FQL-GTA,500.0
0,432,Baseline FQL,242.0
0,432,Improved FQL-GTA,500.0
0,433,Baseline FQL,269.0
0,433,Improved FQL-GTA,500.0
0,434,Baseline FQL,239.0
0,434,Improved FQL-GTA,500.0
0,435,Baseline FQL,265.0
0,435,Improved FQL-GTA,500.0
0,436,Baseline FQL,229.0
0,436,Improved FQL-GTA,500.0
0,437,Baseline FQL,248.0
0,437,Improved FQL-GTA,409.0
0,438,Baseline FQL,360.0
0,438,Improved FQL-GTA,500.0
0,439,Baseline FQL,233.0
0,439,Improved FQL-GTA,500.0
0,440,Baseline FQL,239.0
0,440,Improved FQL-GTA,500.0
0,441,Baseline FQL,273.0
0,441,Improved FQL-GTA,500.0
0,442,Baseline FQL,238.0
0,442,Improved FQL-GTA,500.0
0,443,Baseline FQL,296.0
0,443,Improved FQL-GTA,487.0
0,444,Baseline FQL,247.0
0,444,Improved FQL-GTA,435.0
0,445,Baseline FQL,263.0
0,445,Improved FQL-GTA,500.0
0,446,Baseline FQL,199.0
0,446,Improved FQL-GTA,500.0
0,447,Baseline FQL,273.0
0,447,Improved FQL-GTA,500.0
0,448,Baseline FQL,275.0
0,448,Improved FQL-GTA,461.0
0,449,Baseline FQL,287.0
0,449,Improved FQL-GTA,462.0
0,450,Baseline FQL,266.0
0,450,Improved FQL-GTA,500.0
0,451,Baseline FQL,290.0
0,451,Improved FQL-GTA,500.0
0,452,Baseline FQL,220.0
0,452,Improved FQL-GTA,482.0
0,453,Baseline FQL,257.0
0,453,Improved FQL-GTA,500.0
0,454,Baseline FQL,243.0
0,454,Improved FQL-GTA,500.0
0,455,Baseline FQL,339.0
0,455,Improved FQL-GTA,500.0
0,456,Baseline FQL,247.0
0,456,Improved FQL-GTA,500.0
0,457,Baseline FQL,295.0
0,457,Improved FQL-GTA,500.0
0,458,Baseline FQL,272.0
0,458,Improved FQL-GTA,500.0
0,459,Baseline FQL,271.0
0,459,Improved FQL-GTA,471.0
0,460,Baseline FQL,234.0
0,460,Improved FQL-GTA,500.0
0,461,Baseline FQL,374.0
0,461,Improved FQL-GTA,500.0
0,462,Baseline FQL,225.0
0,462,Improved FQL-GTA,475.0
0,463,Baseline FQL,296.0
0,463,Improved FQL-GTA,500.0
0,464,Baseline FQL,234.0
0,464,Improved FQL-GTA,420.0
0,465,Baseline FQL,96.0
0,465,Improved FQL-GTA,500.0
0,466,Baseline FQL,261.0
0,466,Improved FQL-GTA,440.0
0,467,Baseline FQL,322.0
0,467,Improved FQL-GTA,500.0
0,468,Baseline FQL,241.0
0,468,Improved FQL-GTA,500.0
0,469,Baseline FQL,273.0
0,469,Improved FQL-GTA,500.0
0,470,Baseline FQL,283.0
0,470,Improved FQL-GTA,500.0
0,471,Baseline FQL,259.0
0,471,Improved FQL-GTA,387.0
0,472,Baseline FQL,231.0
0,472,Improved FQL-GTA,500.0
0,473,Baseline FQL,248.0
0,473,Improved FQL-GTA,469.0
0,474,Baseline FQL,292.0
0,474,Improved FQL-GTA,428.0
0,475,Baseline FQL,345.0
0,475,Improved FQL-GTA,410.0
0,476,Baseline FQL,362.0
0,476,Improved FQL-GTA,500.0
0,477,Baseline FQL,347.0
0,477,Improved FQL-GTA,404.0
0,478,Baseline FQL,227.0
0,478,Improved FQL-GTA,449.0
0,479,Baseline FQL,500.0
0,479,Improved FQL-GTA,450.0
0,480,Baseline FQL,436.0
0,480,Improved FQL-GTA,402.0
0,481,Baseline FQL,500.0
0,481,Improved FQL-GTA,500.0
0,482,Baseline FQL,222.0
0,482,Improved FQL-GTA,413.0
0,483,Baseline FQL,272.0
0,483,Improved FQL-GTA,500.0
0,484,Baseline FQL,220.0
0,484,Improved FQL-GTA,500.0
0,485,Baseline FQL,304.0
0,485,Improved FQL-GTA,500.0
0,486,Baseline FQL,291.0
0,486,Improved FQL-GTA,500.0
0,487,Baseline FQL,350.0
0,487,Improved FQL-GTA,500.0
0,488,Baseline FQL,308.0
0,488,Improved FQL-GTA,500.0
0,489,Baseline FQL,244.0
0,489,Improved FQL-GTA,500.0
0,490,Baseline FQL,411.0
0,490,Improved FQL-GTA,500.0
0,491,Baseline FQL,230.0
0,491,Improved FQL-GTA,500.0
0,492,Baseline FQL,232.0
0,492,Improved FQL-GTA,500.0
0,493,Baseline FQL,234.0
0,493,Improved FQL-GTA,500.0
0,494,Baseline FQL,218.0
0,494,Improved FQL-GTA,500.0
0,495,Baseline FQL,222.0
0,495,Improved FQL-GTA,500.0
0,496,Baseline FQL,212.0
0,496,Improved FQL-GTA,500.0
0,497,Baseline FQL,271.0
0,497,Improved FQL-GTA,500.0
0,498,Baseline FQL,262.0
0,498,Improved FQL-GTA,500.0
0,499,Baseline FQL,424.0
0,499,Improved FQL-GTA,500.0
0,500,Baseline FQL,437.0
0,500,Improved FQL-GTA,500.0
1,1,Baseline FQL,10.0
1,1,Improved FQL-GTA,20.0
1,2,Baseline FQL,9.0
1,2,Improved FQL-GTA,10.0
1,3,Baseline FQL,9.0
1,3,Improved FQL-GTA,13.0
1,4,Baseline FQL,8.0
1,4,Improved FQL-GTA,9.0
1,5,Baseline FQL,9.0
1,5,Improved FQL-GTA,14.0
1,6,Baseline FQL,10.0
1,6,Improved FQL-GTA,36.0
1,7,Baseline FQL,10.0
1,7,Improved FQL-GTA,10.0
1,8,Baseline FQL,10.0
1,8,Improved FQL-GTA,12.0
1,9,Baseline FQL,9.0
1,9,Improved FQL-GTA,34.0
1,10,Baseline FQL,9.0
1,10,Improved FQL-GTA,10.0
1,11,Baseline FQL,9.0
1,11,Improved FQL-GTA,16.0
1,12,Baseline FQL,11.0
1,12,Improved FQL-GTA,10.0
1,13,Baseline FQL,9.0
1,13,Improved FQL-GTA,15.0
1,14,Baseline FQL,9.0
1,14,Improved FQL-GTA,21.0
1,15,Baseline FQL,10.0
1,15,Improved FQL-GTA,13.0
1,16,Baseline FQL,10.0
1,16,Improved FQL-GTA,27.0
1,17,Baseline FQL,9.0
1,17,Improved FQL-GTA,11.0
1,18,Baseline FQL,10.0
1,18,Improved FQL-GTA,18.0
1,19,Baseline FQL,10.0
1,19,Improved FQL-GTA,11.0
1,20,Baseline FQL,10.0
1,20,Improved FQL-GTA,15.0
1,21,Baseline FQL,9.0
1,21,Improved FQL-GTA,16.0
1,22,Baseline FQL,10.0
1,22,Improved FQL-GTA,15.0
1,23,Baseline FQL,13.0
1,23,Improved FQL-GTA,17.0
1,24,Baseline FQL,9.0
1,24,Improved FQL-GTA,18.0
1,25,Baseline FQL,11.0
1,25,Improved FQL-GTA,16.0
1,26,Baseline FQL,10.0
1,26,Improved FQL-GTA,15.0
1,27,Baseline FQL,10.0
1,27,Improved FQL-GTA,18.0
1,28,Baseline FQL,9.0
1,28,Improved FQL-GTA,13.0
1,29,Baseline FQL,12.0
1,29,Improved FQL-GTA,22.0
1,30,Baseline FQL,10.0
1,30,Improved FQL-GTA,16.0
1,31,Baseline FQL,11.0
1,31,Improved FQL-GTA,15.0
1,32,Baseline FQL,13.0
1,32,Improved FQL-GTA,19.0
1,33,Baseline FQL,8.0
1,33,Improved FQL-GTA,13.0
1,34,Baseline FQL,10.0
1,34,Improved FQL-GTA,16.0
1,35,Baseline FQL,8.0
1,35,Improved FQL-GTA,11.0
1,36,Baseline FQL,8.0
1,36,Improved FQL-GTA,11.0
1,37,Baseline FQL,10.0
1,37,Improved FQL-GTA,15.0
1,38,Baseline FQL,9.0
1,38,Improved FQL-GTA,16.0
1,39,Baseline FQL,10.0
1,39,Improved FQL-GTA,18.0
1,40,Baseline FQL,8.0
1,40,Improved FQL-GTA,24.0
1,41,Baseline FQL,12.0
1,41,Improved FQL-GTA,13.0
1,42,Baseline FQL,8.0
1,42,Improved FQL-GTA,13.0
1,43,Baseline FQL,10.0
1,43,Improved FQL-GTA,22.0
1,44,Baseline FQL,9.0
1,44,Improved FQL-GTA,39.0
1,45,Baseline FQL,9.0
1,45,Improved FQL-GTA,13.0
1,46,Baseline FQL,12.0
1,46,Improved FQL-GTA,21.0
1,47,Baseline FQL,10.0
1,47,Improved FQL-GTA,21.0
1,48,Baseline FQL,10.0
1,48,Improved FQL-GTA,17.0
1,49,Baseline FQL,10.0
1,49,Improved FQL-GTA,16.0
1,50,Baseline FQL,9.0
1,50,Improved FQL-GTA,17.0
1,51,Baseline FQL,10.0
1,51,Improved FQL-GTA,19.0
1,52,Baseline FQL,10.0
1,52,Improved FQL-GTA,17.0
1,53,Baseline FQL,10.0
1,53,Improved FQL-GTA,17.0
1,54,Baseline FQL,11.0
1,54,Improved FQL-GTA,19.0
1,55,Baseline FQL,12.0
1,55,Improved FQL-GTA,17.0
1,56,Baseline FQL,8.0
1,56,Improved FQL-GTA,10.0
1,57,Baseline FQL,9.0
1,57,Improved FQL-GTA,10.0
1,58,Baseline FQL,10.0
1,58,Improved FQL-GTA,18.0
1,59,Baseline FQL,11.0
1,59,Improved FQL-GTA,27.0
1,60,Baseline FQL,12.0
1,60,Improved FQL-GTA,22.0
1,61,Baseline FQL,9.0
1,61,Improved FQL-GTA,19.0
1,62,Baseline FQL,9.0
1,62,Improved FQL-GTA,18.0
1,63,Baseline FQL,10.0
1,63,Improved FQL-GTA,16.0
1,64,Baseline FQL,10.0
1,64,Improved FQL-GTA,17.0
1,65,Baseline FQL,10.0
1,65,Improved FQL-GTA,18.0
1,66,Baseline FQL,10.0
1,66,Improved FQL-GTA,25.0
1,67,Baseline FQL,9.0
1,67,Improved FQL-GTA,15.0
1,68,Baseline FQL,9.0
1,68,Improved FQL-GTA,14.0
1,69,Baseline FQL,9.0
1,69,Improved FQL-GTA,19.0
1,70,Baseline FQL,12.0
1,70,Improved FQL-GTA,30.0
1,71,Baseline FQL,11.0
1,71,Improved FQL-GTA,32.0
1,72,Baseline FQL,10.0
1,72,Improved FQL-GTA,32.0
1,73,Baseline FQL,11.0
1,73,Improved FQL-GTA,16.0
1,74,Baseline FQL,10.0
1,74,Improved FQL-GTA,19.0
1,75,Baseline FQL,9.0
1,75,Improved FQL-GTA,19.0
1,76,Baseline FQL,9.0
1,76,Improved FQL-GTA,24.0
1,77,Baseline FQL,10.0
1,77,Improved FQL-GTA,17.0
1,78,Baseline FQL,9.0
1,78,Improved FQL-GTA,33.0
1,79,Baseline FQL,11.0
1,79,Improved FQL-GTA,22.0
1,80,Baseline FQL,13.0
1,80,Improved FQL-GTA,36.0
1,81,Baseline FQL,8.0
1,81,Improved FQL-GTA,18.0
1,82,Baseline FQL,12.0
1,82,Improved FQL-GTA,27.0
1,83,Baseline FQL,9.0
1,83,Improved FQL-GTA,23.0
1,84,Baseline FQL,11.0
1,84,Improved FQL-GTA,19.0
1,85,Baseline FQL,11.0
1,85,Improved FQL-GTA,26.0
1,86,Baseline FQL,12.0
1,86,Improved FQL-GTA,23.0
1,87,Baseline FQL,11.0
1,87,Improved FQL-GTA,30.0
1,88,Baseline FQL,13.0
1,88,Improved FQL-GTA,25.0
1,89,Baseline FQL,12.0
1,89,Improved FQL-GTA,29.0
1,90,Baseline FQL,14.0
1,90,Improved FQL-GTA,26.0
1,91,Baseline FQL,12.0
1,91,Improved FQL-GTA,19.0
1,92,Baseline FQL,19.0
1,92,Improved FQL-GTA,30.0
1,93,Baseline FQL,14.0
1,93,Improved FQL-GTA,39.0
1,94,Baseline FQL,12.0
1,94,Improved FQL-GTA,21.0
1,95,Baseline FQL,19.0
1,95,Improved FQL-GTA,26.0
1,96,Baseline FQL,14.0
1,96,Improved FQL-GTA,26.0
1,97,Baseline FQL,15.0
1,97,Improved FQL-GTA,80.0
1,98,Baseline FQL,21.0
1,98,Improved FQL-GTA,48.0
1,99,Baseline FQL,13.0
1,99,Improved FQL-GTA,19.0
1,100,Baseline FQL,18.0
1,100,Improved FQL-GTA,31.0
1,101,Baseline FQL,13.0
1,101,Improved FQL-GTA,41.0
1,102,Baseline FQL,12.0
1,102,Improved FQL-GTA,17.0
1,103,Baseline FQL,19.0
1,103,Improved FQL-GTA,26.0
1,104,Baseline FQL,21.0
1,104,Improved FQL-GTA,115.0
1,105,Baseline FQL,22.0
1,105,Improved FQL-GTA,67.0
1,106,Baseline FQL,23.0
1,106,Improved FQL-GTA,91.0
1,107,Baseline FQL,15.0
1,107,Improved FQL-GTA,40.0
1,108,Baseline FQL,22.0
1,108,Improved FQL-GTA,34.0
1,109,Baseline FQL,15.0
1,109,Improved FQL-GTA,26.0
1,110,Baseline FQL,12.0
1,110,Improved FQL-GTA,223.0
1,111,Baseline FQL,14.0
1,111,Improved FQL-GTA,191.0
1,112,Baseline FQL,15.0
1,112,Improved FQL-GTA,34.0
1,113,Baseline FQL,21.0
1,113,Improved FQL-GTA,268.0
1,114,Baseline FQL,17.0
1,114,Improved FQL-GTA,160.0
1,115,Baseline FQL,14.0
1,115,Improved FQL-GTA,167.0
1,116,Baseline FQL,12.0
1,116,Improved FQL-GTA,78.0
1,117,Baseline FQL,14.0
1,117,Improved FQL-GTA,185.0
1,118,Baseline FQL,21.0
1,118,Improved FQL-GTA,163.0
1,119,Baseline FQL,12.0
1,119,Improved FQL-GTA,143.0
1,120,Baseline FQL,18.0
1,120,Improved FQL-GTA,16.0
1,121,Baseline FQL,12.0
1,121,Improved FQL-GTA,162.0
1,122,Baseline FQL,19.0
1,122,Improved FQL-GTA,125.0
1,123,Baseline FQL,23.0
1,123,Improved FQL-GTA,16.0
1,124,Baseline FQL,14.0
1,124,Improved FQL-GTA,13.0
1,125,Baseline FQL,18.0
1,125,Improved FQL-GTA,278.0
1,126,Baseline FQL,21.0
1,126,Improved FQL-GTA,190.0
1,127,Baseline FQL,17.0
1,127,Improved FQL-GTA,10.0
1,128,Baseline FQL,17.0
1,128,Improved FQL-GTA,217.0
1,129,Baseline FQL,11.0
1,129,Improved FQL-GTA,209.0
1,130,Baseline FQL,17.0
1,130,Improved FQL-GTA,163.0
1,131,Baseline FQL,17.0
1,131,Improved FQL-GTA,15.0
1,132,Baseline FQL,13.0
1,132,Improved FQL-GTA,218.0
1,133,Baseline FQL,17.0
1,133,Improved FQL-GTA,230.0
1,134,Baseline FQL,16.0
1,134,Improved FQL-GTA,207.0
1,135,Baseline FQL,11.0
1,135,Improved FQL-GTA,165.0
1,136,Baseline FQL,21.0
1,136,Improved FQL-GTA,263.0
1,137,Baseline FQL,17.0
1,137,Improved FQL-GTA,64.0
1,138,Baseline FQL,13.0
1,138,Improved FQL-GTA,231.0
1,139,Baseline FQL,23.0
1,139,Improved FQL-GTA,33.0
1,140,Baseline FQL,14.0
1,140,Improved FQL-GTA,317.0
1,141,Baseline FQL,24.0
1,141,Improved FQL-GTA,347.0
1,142,Baseline FQL,13.0
1,142,Improved FQL-GTA,259.0
1,143,Baseline FQL,17.0
1,143,Improved FQL-GTA,140.0
1,144,Baseline FQL,20.0
1,144,Improved FQL-GTA,15.0
1,145,Baseline FQL,13.0
1,145,Improved FQL-GTA,342.0
1,146,Baseline FQL,21.0
1,146,Improved FQL-GTA,360.0
1,147,Baseline FQL,15.0
1,147,Improved FQL-GTA,443.0
1,148,Baseline FQL,15.0
1,148,Improved FQL-GTA,241.0
1,149,Baseline FQL,21.0
1,149,Improved FQL-GTA,149.0
1,150,Baseline FQL,14.0
1,150,Improved FQL-GTA,286.0
1,151,Baseline FQL,13.0
1,151,Improved FQL-GTA,301.0
1,152,Baseline FQL,22.0
1,152,Improved FQL-GTA,328.0
1,153,Baseline FQL,20.0
1,153,Improved FQL-GTA,275.0
1,154,Baseline FQL,19.0
1,154,Improved FQL-GTA,64.0
1,155,Baseline FQL,17.0
1,155,Improved FQL-GTA,295.0
1,156,Baseline FQL,20.0
1,156,Improved FQL-GTA,348.0
1,157,Baseline FQL,21.0
1,157,Improved FQL-GTA,246.0
1,158,Baseline FQL,15.0
1,158,Improved FQL-GTA,228.0
1,159,Baseline FQL,17.0
1,159,Improved FQL-GTA,232.0
1,160,Baseline FQL,16.0
1,160,Improved FQL-GTA,235.0
1,161,Baseline FQL,20.0
1,161,Improved FQL-GTA,259.0
1,162,Baseline FQL,13.0
1,162,Improved FQL-GTA,227.0
1,163,Baseline FQL,17.0
1,163,Improved FQL-GTA,230.0
1,164,Baseline FQL,17.0
1,164,Improved FQL-GTA,284.0
1,165,Baseline FQL,13.0
1,165,Improved FQL-GTA,253.0
1,166,Baseline FQL,13.0
1,166,Improved FQL-GTA,293.0
1,167,Baseline FQL,14.0
1,167,Improved FQL-GTA,270.0
1,168,Baseline FQL,11.0
1,168,Improved FQL-GTA,228.0
1,169,Baseline FQL,15.0
1,169,Improved FQL-GTA,219.0
1,170,Baseline FQL,11.0
1,170,Improved FQL-GTA,209.0
1,171,Baseline FQL,14.0
1,171,Improved FQL-GTA,242.0
1,172,Baseline FQL,15.0
1,172,Improved FQL-GTA,216.0
1,173,Baseline FQL,19.0
1,173,Improved FQL-GTA,269.0
1,174,Baseline FQL,12.0
1,174,Improved FQL-GTA,243.0
1,175,Baseline FQL,25.0
1,175,Improved FQL-GTA,319.0
1,176,Baseline FQL,15.0
1,176,Improved FQL-GTA,280.0
1,177,Baseline FQL,19.0
1,177,Improved FQL-GTA,250.0
1,178,Baseline FQL,21.0
1,178,Improved FQL-GTA,304.0
1,179,Baseline FQL,11.0
1,179,Improved FQL-GTA,500.0
1,180,Baseline FQL,15.0
1,180,Improved FQL-GTA,328.0
1,181,Baseline FQL,18.0
1,181,Improved FQL-GTA,297.0
1,182,Baseline FQL,15.0
1,182,Improved FQL-GTA,295.0
1,183,Baseline FQL,14.0
1,183,Improved FQL-GTA,292.0
1,184,Baseline FQL,11.0
1,184,Improved FQL-GTA,267.0
1,185,Baseline FQL,23.0
1,185,Improved FQL-GTA,299.0
1,186,Baseline FQL,17.0
1,186,Improved FQL-GTA,272.0
1,187,Baseline FQL,24.0
1,187,Improved FQL-GTA,340.0
1,188,Baseline FQL,17.0
1,188,Improved FQL-GTA,286.0
1,189,Baseline FQL,19.0
1,189,Improved FQL-GTA,328.0
1,190,Baseline FQL,15.0
1,190,Improved FQL-GTA,297.0
1,191,Baseline FQL,31.0
1,191,Improved FQL-GTA,321.0
1,192,Baseline FQL,18.0
1,192,Improved FQL-GTA,392.0
1,193,Baseline FQL,22.0
1,193,Improved FQL-GTA,342.0
1,194,Baseline FQL,23.0
1,194,Improved FQL-GTA,305.0
1,195,Baseline FQL,19.0
1,195,Improved FQL-GTA,373.0
1,196,Baseline FQL,19.0
1,196,Improved FQL-GTA,263.0
1,197,Baseline FQL,19.0
1,197,Improved FQL-GTA,259.0
1,198,Baseline FQL,31.0
1,198,Improved FQL-GTA,259.0
1,199,Baseline FQL,35.0
1,199,Improved FQL-GTA,296.0
1,200,Baseline FQL,27.0
1,200,Improved FQL-GTA,342.0
1,201,Baseline FQL,36.0
1,201,Improved FQL-GTA,372.0
1,202,Baseline FQL,16.0
1,202,Improved FQL-GTA,322.0
1,203,Baseline FQL,23.0
1,203,Improved FQL-GTA,500.0
1,204,Baseline FQL,15.0
1,204,Improved FQL-GTA,371.0
1,205,Baseline FQL,13.0
1,205,Improved FQL-GTA,500.0
1,206,Baseline FQL,11.0
1,206,Improved FQL-GTA,371.0
1,207,Baseline FQL,18.0
1,207,Improved FQL-GTA,332.0
1,208,Baseline FQL,28.0
1,208,Improved FQL-GTA,345.0
1,209,Baseline FQL,24.0
1,209,Improved FQL-GTA,500.0
1,210,Baseline FQL,24.0
1,210,Improved FQL-GTA,500.0
1,211,Baseline FQL,26.0
1,211,Improved FQL-GTA,500.0
1,212,Baseline FQL,20.0
1,212,Improved FQL-GTA,500.0
1,213,Baseline FQL,23.0
1,213,Improved FQL-GTA,500.0
1,214,Baseline FQL,28.0
1,214,Improved FQL-GTA,500.0
1,215,Baseline FQL,15.0
1,215,Improved FQL-GTA,460.0
1,216,Baseline FQL,24.0
1,216,Improved FQL-GTA,500.0
1,217,Baseline FQL,18.0
1,217,Improved FQL-GTA,500.0
1,218,Baseline FQL,20.0
1,218,Improved FQL-GTA,500.0
1,219,Baseline FQL,18.0
1,219,Improved FQL-GTA,165.0
1,220,Baseline FQL,16.0
1,220,Improved FQL-GTA,500.0
1,221,Baseline FQL,17.0
1,221,Improved FQL-GTA,500.0
1,222,Baseline FQL,22.0
1,222,Improved FQL-GTA,487.0
1,223,Baseline FQL,22.0
1,223,Improved FQL-GTA,394.0
1,224,Baseline FQL,24.0
1,224,Improved FQL-GTA,13.0
1,225,Baseline FQL,17.0
1,225,Improved FQL-GTA,10.0
1,226,Baseline FQL,17.0
1,226,Improved FQL-GTA,500.0
1,227,Baseline FQL,30.0
1,227,Improved FQL-GTA,366.0
1,228,Baseline FQL,19.0
1,228,Improved FQL-GTA,336.0
1,229,Baseline FQL,27.0
1,229,Improved FQL-GTA,316.0
1,230,Baseline FQL,17.0
1,230,Improved FQL-GTA,27.0
1,231,Baseline FQL,27.0
1,231,Improved FQL-GTA,352.0
1,232,Baseline FQL,19.0
1,232,Improved FQL-GTA,500.0
1,233,Baseline FQL,35.0
1,233,Improved FQL-GTA,347.0
1,234,Baseline FQL,30.0
1,234,Improved FQL-GTA,324.0
1,235,Baseline FQL,31.0
1,235,Improved FQL-GTA,245.0
1,236,Baseline FQL,19.0
1,236,Improved FQL-GTA,339.0
1,237,Baseline FQL,29.0
1,237,Improved FQL-GTA,274.0
1,238,Baseline FQL,15.0
1,238,Improved FQL-GTA,307.0
1,239,Baseline FQL,22.0
1,239,Improved FQL-GTA,336.0
1,240,Baseline FQL,29.0
1,240,Improved FQL-GTA,349.0
1,241,Baseline FQL,40.0
1,241,Improved FQL-GTA,406.0
1,242,Baseline FQL,27.0
1,242,Improved FQL-GTA,425.0
1,243,Baseline FQL,18.0
1,243,Improved FQL-GTA,500.0
1,244,Baseline FQL,28.0
1,244,Improved FQL-GTA,353.0
1,245,Baseline FQL,35.0
1,245,Improved FQL-GTA,314.0
1,246,Baseline FQL,36.0
1,246,Improved FQL-GTA,385.0
1,247,Baseline FQL,22.0
1,247,Improved FQL-GTA,421.0
1,248,Baseline FQL,32.0
1,248,Improved FQL-GTA,374.0
1,249,Baseline FQL,17.0
1,249,Improved FQL-GTA,353.0
1,250,Baseline FQL,66.0
1,250,Improved FQL-GTA,290.0
1,251,Baseline FQL,36.0
1,251,Improved FQL-GTA,328.0
1,252,Baseline FQL,22.0
1,252,Improved FQL-GTA,270.0
1,253,Baseline FQL,48.0
1,253,Improved FQL-GTA,293.0
1,254,Baseline FQL,42.0
1,254,Improved FQL-GTA,383.0
1,255,Baseline FQL,20.0
1,255,Improved FQL-GTA,434.0
1,256,Baseline FQL,17.0
1,256,Improved FQL-GTA,500.0
1,257,Baseline FQL,34.0
1,257,Improved FQL-GTA,500.0
1,258,Baseline FQL,48.0
1,258,Improved FQL-GTA,337.0
1,259,Baseline FQL,37.0
1,259,Improved FQL-GTA,356.0
1,260,Baseline FQL,38.0
1,260,Improved FQL-GTA,332.0
1,261,Baseline FQL,20.0
1,261,Improved FQL-GTA,396.0
1,262,Baseline FQL,36.0
1,262,Improved FQL-GTA,482.0
1,263,Baseline FQL,65.0
1,263,Improved FQL-GTA,409.0
1,264,Baseline FQL,131.0
1,264,Improved FQL-GTA,500.0
1,265,Baseline FQL,32.0
1,265,Improved FQL-GTA,500.0
1,266,Baseline FQL,34.0
1,266,Improved FQL-GTA,500.0
1,267,Baseline FQL,32.0
1,267,Improved FQL-GTA,500.0
1,268,Baseline FQL,36.0
1,268,Improved FQL-GTA,500.0
1,269,Baseline FQL,68.0
1,269,Improved FQL-GTA,500.0
1,270,Baseline FQL,51.0
1,270,Improved FQL-GTA,416.0
1,271,Baseline FQL,47.0
1,271,Improved FQL-GTA,406.0
1,272,Baseline FQL,42.0
1,272,Improved FQL-GTA,500.0
1,273,Baseline FQL,44.0
1,273,Improved FQL-GTA,500.0
1,274,Baseline FQL,108.0
1,274,Improved FQL-GTA,500.0
1,275,Baseline FQL,82.0
1,275,Improved FQL-GTA,500.0
1,276,Baseline FQL,101.0
1,276,Improved FQL-GTA,500.0
1,277,Baseline FQL,99.0
1,277,Improved FQL-GTA,500.0
1,278,Baseline FQL,96.0
1,278,Improved FQL-GTA,406.0
1,279,Baseline FQL,46.0
1,279,Improved FQL-GTA,430.0
1,280,Baseline FQL,78.0
1,280,Improved FQL-GTA,500.0
1,281,Baseline FQL,100.0
1,281,Improved FQL-GTA,500.0
1,282,Baseline FQL,79.0
1,282,Improved FQL-GTA,375.0
1,283,Baseline FQL,276.0
1,283,Improved FQL-GTA,327.0
1,284,Baseline FQL,131.0
1,284,Improved FQL-GTA,500.0
1,285,Baseline FQL,281.0
1,285,Improved FQL-GTA,10.0
1,286,Baseline FQL,32.0
1,286,Improved FQL-GTA,500.0
1,287,Baseline FQL,94.0
1,287,Improved FQL-GTA,500.0
1,288,Baseline FQL,49.0
1,288,Improved FQL-GTA,500.0
1,289,Baseline FQL,87.0
1,289,Improved FQL-GTA,500.0
1,290,Baseline FQL,39.0
1,290,Improved FQL-GTA,500.0
1,291,Baseline FQL,195.0
1,291,Improved FQL-GTA,500.0
1,292,Baseline FQL,124.0
1,292,Improved FQL-GTA,500.0
1,293,Baseline FQL,147.0
1,293,Improved FQL-GTA,500.0
1,294,Baseline FQL,65.0
1,294,Improved FQL-GTA,500.0
1,295,Baseline FQL,239.0
1,295,Improved FQL-GTA,500.0
1,296,Baseline FQL,128.0
1,296,Improved FQL-GTA,500.0
1,297,Baseline FQL,74.0
1,297,Improved FQL-GTA,500.0
1,298,Baseline FQL,231.0
